mora_60,dias_atraso_12_meses_antes,situacion_casa,edad,fecha_ingreso_empleo,antiguedad_tc_meses,producto_pasivo_12_meses_antes,ingreso_mensual,monto_linea_tc,monto_saldo_deudor_prom,score_aprob_tc,nro_veces_abono_12m_antes,zona_geografica,riesgos_sbs,nivel_educativo,edad_binned
1,0,PROPIA,41,1995-03-01,87,12,9861.0,23608.86,0.0,224,12,La Libertad,0,PROFESIONAL,joven
1,0,PROPIA,36,2000-10-01,19,12,30000.0,11054.2,0.0,213,12,Lima,0,TECNICO,joven
1,8,FAMILIAR,27,2000-05-01,25,0,2400.0,10002.38,0.0,193,0,Lima,1,PROFESIONAL,joven
1,9,FAMILIAR,53,1995-01-01,0,12,3500.0,0.0,957.89,215,10,Lima,0,PROFESIONAL,adulto
1,0,FAMILIAR,47,2001-09-01,47,12,1388.25,11080.33,0.0,180,12,Lima,1,TECNICO,adulto
1,0,FAMILIAR,31,2006-10-01,10,12,2100.0,3570.0,8567.67,200,9,Lima,0,PROFESIONAL,joven
1,2,PROPIA,28,2004-01-01,9,12,1047.29,1129.65,1937.06,194,12,Junin,0,TECNICO,joven
1,51,PROPIA,33,2004-03-01,27,12,1434.96,1000.0,4314.83,194,9,Piura,2,TECNICO,joven
1,9,FAMILIAR,25,2007-07-24,0,12,916.09,1275.0,5039.47,177,12,Lima,1,PROFESIONAL,joven
1,0,FAMILIAR,38,2007-03-01,6,11,1778.27,3000.0,3325.11,194,12,Lima,0,TECNICO,joven
1,1,PROPIA,49,2005-04-01,0,12,915.83,2360.0,2814.4,199,12,Piura,1,TECNICO,adulto
1,4,PROPIA,50,2006-01-01,116,3,5000.0,103464.47,30358.49,224,0,Lima,1,PROFESIONAL,adulto
1,0,PROPIA,50,1986-12-01,0,10,3400.0,0.0,0.0,231,10,Lima,3,PROFESIONAL,adulto
1,0,PROPIA,33,1999-02-01,0,12,20300.0,0.0,0.0,221,0,Lima,0,PROFESIONAL,joven
1,7,PROPIA,29,2003-10-01,0,12,16305.0,6651.34,0.0,214,0,Lima,0,PROFESIONAL,joven
1,0,FAMILIAR,37,1993-11-01,24,12,850.0,3304.59,10.97,166,12,Lima,0,PROFESIONAL,joven
1,0,FAMILIAR,29,2006-04-01,0,12,555.82,2683.0,1761.51,194,12,Piura,0,TECNICO,joven
1,16,FAMILIAR,31,2003-02-01,26,12,1200.0,1224.33,6964.15,183,12,Lima,1,PROFESIONAL,joven
1,1,PROPIA,43,2007-05-18,7,12,1974.39,500.0,16487.91,194,11,Lima,0,TECNICO,adulto
1,0,FAMILIAR,32,2007-10-26,4,11,2500.0,1150.0,22805.16,192,10,Lima,0,TECNICO,joven
1,2,PROPIA,28,2005-08-04,8,12,2314.04,5249.0,9146.83,189,12,Lambayeque,0,TECNICO,joven
1,0,PROPIA,37,2003-03-01,98,12,15846.0,0.0,0.0,230,0,Callao,4,SUPERIOR,joven
1,0,PROPIA,49,1998-01-01,30,12,1540.0,1467.63,0.0,209,12,Lima,1,TECNICO,adulto
1,0,FAMILIAR,35,2007-07-01,0,12,1450.92,0.0,2262.78,194,10,Arequipa,1,TECNICO,joven
1,0,PROPIA,38,2007-01-18,7,12,3069.23,23994.0,13954.65,221,12,Lambayeque,1,PROFESIONAL,joven
1,0,FAMILIAR,45,2006-03-01,0,12,1639.08,0.0,1279.56,193,11,Cuzco,0,PROFESIONAL,adulto
1,0,FAMILIAR,30,2000-12-01,0,7,7000.0,888.39,0.0,182,0,Lima,0,EDUCACION BASICA,joven
1,0,PROPIA,38,2006-08-01,12,10,2400.0,0.0,0.0,213,11,Lima,0,TECNICO,joven
1,0,FAMILIAR,31,2005-10-01,47,0,2800.0,13542.7,1676.46,180,0,Arequipa,0,PROFESIONAL,joven
1,0,FAMILIAR,39,1997-08-01,8,12,4000.0,2573.56,901.13,209,9,Arequipa,0,PROFESIONAL,joven
1,0,FAMILIAR,27,2006-08-01,9,12,736.83,500.0,274.74,191,11,Lima,0,PROFESIONAL,joven
1,1,FAMILIAR,41,2004-12-01,0,1,5000.0,34405.92,0.0,215,0,Lima,1,PROFESIONAL,joven
1,8,FAMILIAR,45,2004-01-15,39,12,1291.49,1940.0,24.2,180,11,Lima,0,TECNICO,adulto
1,7,FAMILIAR,59,1986-06-01,8,12,3134.09,3276.04,11976.98,224,12,Arequipa,1,PROFESIONAL,adulto
1,0,FAMILIAR,60,2000-01-01,47,12,30000.0,71563.76,13734.46,211,6,Lima,0,SIN EDUCACION,adulto
1,0,FAMILIAR,38,2002-07-01,0,8,2500.0,3711.0,36.76,202,0,Lambayeque,0,PROFESIONAL,joven
1,0,FAMILIAR,41,1989-01-01,78,0,15825.0,0.0,0.0,182,0,Lima,0,PROFESIONAL,joven
1,0,FAMILIAR,35,2005-08-15,9,12,11022.11,16182.19,22869.07,197,12,Lima,0,PROFESIONAL,joven
1,6,PROPIA,32,2006-09-01,0,9,5500.0,3581.0,4393.66,219,7,Cajamarca,0,PROFESIONAL,joven
1,1,ALQUILADA,52,1998-01-01,39,12,3099.0,2568.31,0.0,196,12,Ancash,0,TECNICO,adulto
1,0,PROPIA,30,2002-04-01,0,12,1650.0,1381.77,0.0,199,12,Lima,1,TECNICO,joven
1,0,FAMILIAR,48,2005-03-01,105,12,1135.88,0.0,2897.15,204,12,Lima,0,SUPERIOR,adulto
1,17,PROPIA,39,2004-08-01,100,9,7977.0,9600.0,1121.09,221,0,Lima,2,PROFESIONAL,joven
1,2,FAMILIAR,25,2007-01-01,12,12,939.64,0.0,4823.92,188,12,Lima,1,TECNICO,joven
1,0,PROPIA,31,2002-06-01,34,12,1441.01,2852.7,0.0,197,0,Lima,1,SUPERIOR,joven
1,0,FAMILIAR,29,2005-09-15,46,0,2800.0,8989.0,7586.18,214,0,Lima,0,PROFESIONAL,joven
1,0,FAMILIAR,36,2002-11-01,79,12,1650.0,2271.9,0.0,215,12,Lima,0,TECNICO,joven
1,0,PROPIA,61,1996-05-01,0,6,4200.0,10068.65,0.0,252,0,Lima,0,PROFESIONAL,adulto
1,2,FAMILIAR,25,2007-02-24,9,12,1036.02,2772.0,686.39,169,12,Lima,0,TECNICO,joven
1,0,PROPIA,46,1999-01-01,43,12,910.09,5220.0,5929.09,199,12,Lambayeque,0,TECNICO,adulto
1,0,FAMILIAR,31,1997-07-01,27,12,6600.0,484.41,0.0,195,0,Lima,0,TECNICO,joven
1,8,PROPIA,49,1992-10-01,106,0,6250.0,27935.0,400.92,223,0,Lima,1,PROFESIONAL,adulto
1,2,FAMILIAR,25,2006-09-09,0,12,1096.79,840.0,422.98,156,12,Lima,0,TECNICO,joven
1,0,FAMILIAR,52,2001-08-01,13,12,2200.0,4344.67,819.63,205,12,Lima,1,PROFESIONAL,adulto
1,1,FAMILIAR,23,2007-02-01,7,12,691.17,500.0,2108.42,156,12,Lambayeque,0,TECNICO,joven
1,0,PROPIA,25,2006-09-01,0,11,900.0,0.0,0.0,188,0,La Libertad,0,PROFESIONAL,joven
1,0,PROPIA,46,2004-08-01,105,12,1100.0,9991.6,6556.09,216,12,Callao,0,TECNICO,adulto
1,0,PROPIA,36,2005-04-01,25,12,4000.0,2444.24,1101.17,221,9,Lima,0,PROFESIONAL,joven
1,2,PROPIA,22,2003-05-01,0,12,1258.85,0.0,2856.48,183,12,Cuzco,0,PROFESIONAL,joven
1,0,FAMILIAR,47,2000-04-01,99,12,5381.76,22430.64,7325.1,198,11,Lima,2,PROFESIONAL,adulto
1,24,FAMILIAR,47,1996-10-01,94,1,6800.0,23564.77,5224.43,180,0,Lima,0,PROFESIONAL,adulto
1,0,FAMILIAR,25,2006-04-01,0,12,1436.29,0.0,0.0,187,12,Lima,0,PROFESIONAL,joven
1,1,PROPIA,29,1995-08-01,17,12,7000.0,27147.3,57094.38,214,12,Lima,1,PROFESIONAL,joven
1,0,FAMILIAR,26,2006-06-01,14,12,2900.0,8600.0,6078.87,208,12,Callao,1,PROFESIONAL,joven
1,8,FAMILIAR,50,1990-01-01,71,5,2200.0,28362.23,4499.7,185,4,Lima,0,PROFESIONAL,adulto
1,1,FAMILIAR,28,2006-06-01,30,12,1600.0,4492.4,11512.11,188,12,Lima,1,PROFESIONAL,joven
1,0,FAMILIAR,35,2001-03-01,22,12,800.0,0.0,0.0,177,12,Lima,1,TECNICO,joven
1,0,PROPIA,20,2006-02-01,9,12,2500.0,11991.1,2870.85,219,0,Lima,0,SUPERIOR,joven
1,0,FAMILIAR,45,2003-01-01,21,12,2000.0,5787.32,1713.63,188,12,Lima,2,PROFESIONAL,adulto
1,0,FAMILIAR,59,2005-01-01,12,12,6600.0,5684.01,2954.88,231,0,La Libertad,1,PROFESIONAL,adulto
1,26,FAMILIAR,27,2004-02-01,13,12,4300.0,9928.7,15568.19,194,12,Lima,2,PROFESIONAL,joven
1,0,PROPIA,29,2005-01-10,0,12,1281.15,7503.56,0.0,213,12,Ucayali,0,TECNICO,joven
1,0,FAMILIAR,29,2006-10-09,0,12,973.36,982.08,1364.99,168,12,Lima,0,TECNICO,joven
1,0,FAMILIAR,65,2003-09-01,0,12,2500.0,0.0,1628.57,219,12,Callao,0,PROFESIONAL,adulto_mayor
1,0,FAMILIAR,65,2003-09-01,0,12,2500.0,0.0,1628.57,219,12,Callao,0,PROFESIONAL,adulto_mayor
1,0,FAMILIAR,41,2003-06-01,0,12,1772.1,41928.96,0.0,213,0,Lima,0,PROFESIONAL,joven
1,0,FAMILIAR,40,1999-06-01,66,12,3268.75,5806.94,6949.46,197,12,Lima,1,TECNICO,joven
1,2,PROPIA,27,2005-03-01,12,12,4500.0,18268.56,4487.63,227,12,Lima,0,PROFESIONAL,joven
1,0,FAMILIAR,31,2007-01-01,0,3,1900.0,854.7,1596.7,188,0,Lima,0,SUPERIOR,joven
1,0,PROPIA,49,2003-10-17,11,12,735.22,3428.0,74.44,199,12,Ucayali,1,TECNICO,adulto
1,0,PROPIA,43,2007-01-01,8,11,5912.4,40972.22,49600.59,224,10,Lima,0,PROFESIONAL,adulto
1,0,FAMILIAR,39,1998-03-01,0,12,700.0,0.0,318.95,178,12,Lima,4,TECNICO,joven
1,24,PROPIA,33,2003-08-01,22,12,2200.0,780.44,59.25,214,12,Lima,2,PROFESIONAL,joven
1,0,FAMILIAR,28,2007-01-01,7,12,2500.0,5900.0,11718.32,189,12,Lima,0,PROFESIONAL,joven
1,0,FAMILIAR,36,1995-11-01,24,12,9000.0,35095.43,3891.52,183,0,La Libertad,0,PROFESIONAL,joven
1,8,FAMILIAR,33,2005-07-01,15,12,2107.22,3975.0,2860.28,200,12,Piura,1,PROFESIONAL,joven
1,25,FAMILIAR,31,2005-02-23,29,12,665.9,1700.0,109.37,175,12,Lima,1,TECNICO,joven
1,23,FAMILIAR,30,2005-01-01,9,12,3500.0,3400.42,1735.18,232,11,Lima,0,PROFESIONAL,joven
1,0,FAMILIAR,33,2001-03-01,36,0,10000.0,7869.26,0.0,192,0,Callao,0,PROFESIONAL,joven
1,0,PROPIA,30,2003-10-01,67,12,3000.0,8786.53,0.0,233,11,Lima,2,PROFESIONAL,joven
1,0,OTRAS,42,2005-08-26,0,12,755.24,3725.0,11166.9,186,12,Lima,0,TECNICO,adulto
1,0,PROPIA,23,2007-11-01,0,12,1201.6,0.0,6962.45,175,12,Lima,0,TECNICO,joven
1,0,FAMILIAR,25,2003-01-01,12,12,4000.0,4929.64,555.83,212,10,Lima,0,PROFESIONAL,joven
1,0,FAMILIAR,25,2004-09-01,0,12,1600.0,1092.0,6571.91,196,12,Lima,0,PROFESIONAL,joven
1,2,PROPIA,27,2005-05-01,22,12,3500.0,5822.29,12134.92,213,6,Lima,0,PROFESIONAL,joven
1,0,FAMILIAR,34,2001-07-01,26,12,2500.0,7674.49,0.0,214,12,Lima,0,PROFESIONAL,joven
1,0,PROPIA,30,2006-07-01,0,12,12000.0,2500.0,57094.38,207,0,La Libertad,2,PROFESIONAL,joven
1,0,FAMILIAR,38,2002-08-23,19,12,1693.16,7151.75,1695.85,182,12,Ica,0,TECNICO,joven
1,0,FAMILIAR,32,2004-12-01,10,12,2100.0,1179.07,1047.71,200,12,Pasco,0,PROFESIONAL,joven
1,1,FAMILIAR,26,2003-09-01,0,12,764.61,7257.84,2331.67,169,12,Lima,0,TECNICO,joven
1,2,FAMILIAR,31,2001-01-01,47,12,5536.0,20823.54,9023.2,193,12,Lima,2,PROFESIONAL,joven
1,22,FAMILIAR,32,2000-03-01,40,12,1800.0,1331.75,0.0,195,12,Callao,1,TECNICO,joven
1,0,FAMILIAR,36,2005-06-01,0,12,2200.0,4079.92,2345.79,214,11,Lima,1,PROFESIONAL,joven
1,11,FAMILIAR,53,2003-11-01,0,12,1289.11,0.0,2841.27,181,12,La Libertad,0,PROFESIONAL,adulto
1,8,PROPIA,43,2002-08-01,85,12,7500.0,12739.15,0.0,224,12,Lima,0,PROFESIONAL,adulto
1,8,PROPIA,43,2002-08-01,85,12,7500.0,12739.15,0.0,224,12,Lima,0,PROFESIONAL,adulto
1,2,PROPIA,29,2007-05-01,13,12,855.53,500.0,2240.2,218,12,Lima,0,TECNICO,joven
1,0,FAMILIAR,29,2003-12-01,13,12,3500.0,12966.35,0.0,195,0,Lima,0,PROFESIONAL,joven
1,0,FAMILIAR,50,1996-07-01,56,12,10000.0,91063.02,19596.9,217,0,Lima,1,PROFESIONAL,adulto
1,2,FAMILIAR,29,2003-07-01,0,12,1100.0,0.0,1115.15,171,12,Piura,0,TECNICO,joven
1,1,PROPIA,31,2001-06-06,31,12,1198.03,3200.0,2063.13,194,12,Lima,2,TECNICO,joven
1,0,FAMILIAR,44,1998-01-01,0,12,1246.69,89.33,1480.84,156,12,La Libertad,1,TECNICO,adulto
1,0,FAMILIAR,42,2006-07-01,106,4,10012.0,14165.13,40583.38,205,0,Lima,1,PROFESIONAL,adulto
1,0,FAMILIAR,42,2006-07-01,106,4,10012.0,14165.13,40583.38,205,0,Lima,1,PROFESIONAL,adulto
1,2,FAMILIAR,32,2006-06-01,54,12,1900.0,1400.0,7697.86,180,12,Lima,1,TECNICO,joven
1,0,PROPIA,29,2007-07-13,41,11,5436.73,28584.76,1543.44,214,10,Lima,1,PROFESIONAL,joven
1,0,PROPIA,32,2006-01-01,0,12,843.0,0.0,730.24,194,12,Lima,0,TECNICO,joven
1,0,FAMILIAR,29,2005-05-01,16,12,1400.0,3400.0,807.49,180,8,Lima,1,PROFESIONAL,joven
1,57,ALQUILADA,21,2004-11-01,23,12,3250.0,774.5,21.41,160,0,Lima,0,SUPERIOR,joven
1,0,FAMILIAR,33,2000-06-01,0,12,1600.0,2500.95,0.0,171,12,Lima,1,TECNICO,joven
1,0,FAMILIAR,26,2008-01-01,4,9,3000.0,2204.0,6462.44,189,0,Junin,0,PROFESIONAL,joven
1,0,FAMILIAR,35,2003-06-02,0,12,833.84,360.0,5158.63,180,12,Lima,4,SUPERIOR,joven
1,0,FAMILIAR,36,2001-03-01,53,12,5600.0,12170.86,6766.15,190,1,La Libertad,0,PROFESIONAL,joven
1,6,FAMILIAR,33,2004-08-01,31,12,1800.0,2123.38,0.0,181,12,Lima,2,PROFESIONAL,joven
1,0,FAMILIAR,31,2002-01-01,19,12,1500.0,2084.0,2500.0,198,12,Lima,1,PROFESIONAL,joven
1,0,FAMILIAR,50,2004-12-01,82,12,6700.0,25014.96,0.0,180,0,Lima,2,PROFESIONAL,adulto
1,0,OTRAS,39,2004-06-01,17,12,10000.0,7116.32,17253.48,201,0,Lima,1,SUPERIOR,joven
1,0,ALQUILADA,36,1999-05-01,10,12,14000.0,13007.65,6932.43,223,12,Lima,1,PROFESIONAL,joven
1,0,FAMILIAR,22,2005-01-01,0,12,842.25,4126.08,3114.31,156,12,Lima,0,TECNICO,joven
1,17,FAMILIAR,29,2000-01-01,14,12,3000.0,1943.61,1919.38,192,12,Arequipa,0,TECNICO,joven
1,0,FAMILIAR,31,2002-11-01,14,12,2478.27,2500.0,2426.22,192,12,Tacna,1,TECNICO,joven
1,0,FAMILIAR,38,1992-03-01,68,12,3500.0,4143.57,3347.43,194,12,Lima,0,TECNICO,joven
1,0,PROPIA,25,2005-08-22,12,12,726.68,2935.0,2248.49,188,12,Ucayali,0,EDUCACION BASICA,joven
1,0,PROPIA,41,1993-11-01,5,12,5412.0,5498.66,2086.48,194,12,Lima,0,TECNICO,joven
1,0,FAMILIAR,25,2004-07-01,54,12,3315.0,21831.25,4627.52,208,12,Lima,1,PROFESIONAL,joven
1,0,PROPIA,58,1971-05-01,45,12,3300.0,25319.16,6929.41,250,9,Lima,2,PROFESIONAL,adulto
1,0,FAMILIAR,53,2001-06-01,0,12,2400.0,0.0,19459.03,197,12,Piura,0,TECNICO,adulto
1,0,FAMILIAR,38,2004-11-01,49,1,1500.0,290.02,3827.15,186,0,Lima,1,PROFESIONAL,joven
1,0,FAMILIAR,61,2000-01-01,47,12,2100.0,12280.53,953.89,161,12,Lima,0,SIN EDUCACION,adulto
1,0,FAMILIAR,36,2004-12-01,0,12,1346.81,0.0,2642.1,177,11,Junin,0,TECNICO,joven
1,0,FAMILIAR,37,2002-02-01,21,10,806.0,1645.9,472.6,197,8,Lambayeque,1,PROFESIONAL,joven
1,1,FAMILIAR,41,2007-04-02,0,12,2790.75,500.0,2599.13,185,8,Arequipa,0,TECNICO,joven
1,2,PROPIA,53,1991-04-01,6,12,1407.79,750.6,750.0,225,12,Arequipa,0,PROFESIONAL,adulto
1,25,PROPIA,40,2002-10-16,41,12,1065.79,0.0,9669.41,199,10,Arequipa,0,TECNICO,joven
1,12,PROPIA,45,2003-01-16,0,12,1333.85,1470.0,1983.13,204,12,Piura,1,TECNICO,adulto
1,6,FAMILIAR,32,2003-11-02,0,12,745.89,2780.0,2641.57,166,12,Lima,0,TECNICO,joven
1,20,PROPIA,32,2006-01-28,22,12,1285.65,10207.35,13387.11,247,12,Cuzco,1,PROFESIONAL,joven
1,7,FAMILIAR,30,1999-01-01,40,12,4200.0,10328.43,1950.74,200,12,Lima,2,PROFESIONAL,joven
1,0,FAMILIAR,50,2003-09-01,0,12,1857.29,0.0,3623.4,193,9,Cuzco,1,PROFESIONAL,adulto
1,5,FAMILIAR,40,1996-12-01,0,12,1450.0,1365.78,676.71,180,12,La Libertad,4,EDUCACION BASICA,joven
1,25,FAMILIAR,30,2006-06-01,26,12,850.0,1613.94,0.0,202,12,Arequipa,3,PROFESIONAL,joven
1,0,FAMILIAR,26,2005-10-01,0,12,1240.55,3554.0,1002.61,169,12,Callao,3,TECNICO,joven
1,7,FAMILIAR,51,2000-01-01,20,0,2100.0,2000.0,16670.5,177,0,Junin,1,TECNICO,adulto
1,0,FAMILIAR,22,2005-04-01,11,11,1350.0,1694.03,0.0,176,12,Lima,1,SUPERIOR,joven
1,1,FAMILIAR,23,2004-07-01,43,12,6178.19,9137.53,3532.65,193,12,Lima,0,PROFESIONAL,joven
1,1,FAMILIAR,34,1996-02-01,64,12,5000.0,1176.81,1632.06,208,9,Lima,1,PROFESIONAL,joven
1,0,FAMILIAR,35,2006-08-16,105,11,5650.0,0.0,13295.29,197,0,Ancash,0,PROFESIONAL,joven
1,0,PROPIA,33,2005-01-01,83,12,22337.0,70291.5,0.77,212,4,Lima,2,PROFESIONAL,joven
1,0,PROPIA,31,2006-04-01,12,12,1400.0,2929.0,545.2,197,0,Lima,0,PROFESIONAL,joven
1,0,PROPIA,38,1999-04-05,0,12,1769.94,0.0,7699.02,201,12,Ica,0,TECNICO,joven
1,0,FAMILIAR,57,1997-11-12,0,12,934.26,0.0,672.35,194,12,Lima,0,EDUCACION BASICA,adulto
1,0,PROPIA,31,1999-11-01,45,12,1059.96,500.0,3635.69,196,12,Puno,2,TECNICO,joven
1,0,FAMILIAR,31,2002-05-01,24,12,3400.0,0.0,0.0,202,12,Junin,0,TECNICO,joven
1,0,FAMILIAR,36,2005-07-01,0,12,1200.0,3536.29,2271.2,199,12,Arequipa,2,PROFESIONAL,joven
1,2,FAMILIAR,28,2006-02-01,19,12,1103.88,920.0,7530.22,196,12,Arequipa,0,PROFESIONAL,joven
1,54,FAMILIAR,27,2006-04-07,16,12,857.75,0.0,0.0,162,9,Lima,2,TECNICO,joven
1,0,PROPIA,40,2001-07-04,37,12,2000.0,16285.81,3894.49,212,0,Lima,0,PROFESIONAL,joven
1,0,FAMILIAR,44,1999-07-01,31,12,4240.0,8811.9,1056.27,205,0,Lima,1,PROFESIONAL,adulto
1,0,FAMILIAR,34,2005-09-01,21,8,30000.0,9291.0,21869.48,177,0,Lima,1,PROFESIONAL,joven
1,0,FAMILIAR,49,2007-09-01,64,12,1400.0,13189.0,6498.13,182,12,Callao,1,TECNICO,adulto
1,0,FAMILIAR,62,2004-11-01,0,0,10000.0,15420.0,10315.96,199,0,Arequipa,1,PROFESIONAL,adulto
1,0,PROPIA,52,1973-01-01,0,11,1250.0,0.0,2164.82,199,11,La Libertad,0,TECNICO,adulto
1,0,FAMILIAR,33,2007-03-01,43,12,2157.24,0.0,3856.22,180,12,Junin,0,TECNICO,joven
1,0,FAMILIAR,28,2003-01-01,59,12,2700.0,1085.0,315.23,195,2,Lima,4,PROFESIONAL,joven
1,0,PROPIA,37,2007-01-02,0,12,767.75,0.0,924.27,223,12,Lima,0,PROFESIONAL,joven
1,16,FAMILIAR,35,2002-06-01,0,12,1600.0,8374.84,1141.17,226,12,Callao,1,PROFESIONAL,joven
1,2,FAMILIAR,38,2002-06-01,15,12,3200.0,3656.93,721.35,210,12,Lima,1,PROFESIONAL,joven
1,0,FAMILIAR,37,2007-01-01,4,12,1000.0,5616.0,17.01,199,0,Lima,1,PROFESIONAL,joven
1,0,FAMILIAR,48,2005-11-01,86,10,12450.0,5557.89,4104.49,205,6,Lima,0,PROFESIONAL,adulto
1,0,FAMILIAR,25,2007-04-02,17,8,6325.0,5775.0,3080.69,194,5,Lima,0,PROFESIONAL,joven
1,0,PROPIA,29,2002-02-01,0,12,10000.0,2000.0,3008.53,219,0,La Libertad,0,PROFESIONAL,joven
1,0,FAMILIAR,39,2002-06-01,0,12,1572.49,0.0,0.0,177,12,Pasco,0,EDUCACION BASICA,joven
1,0,FAMILIAR,24,2003-09-01,0,12,1500.0,0.0,4506.59,180,12,Cuzco,0,PROFESIONAL,joven
1,0,PROPIA,46,2003-06-01,0,12,1324.66,4015.08,2924.6,207,12,Lima,2,PROFESIONAL,adulto
1,0,FAMILIAR,49,2002-04-01,86,12,11490.0,56136.14,1910.1,200,0,Lima,1,PROFESIONAL,adulto
1,5,FAMILIAR,36,2005-01-01,31,4,8000.0,35250.0,57094.38,202,0,Piura,1,PROFESIONAL,joven
1,0,FAMILIAR,31,2007-01-01,0,9,1250.0,3519.78,4142.36,183,9,Junin,0,PROFESIONAL,joven
1,8,FAMILIAR,33,2002-01-01,52,8,4300.0,40200.0,40133.18,200,0,Lima,1,PROFESIONAL,joven
1,0,FAMILIAR,38,2005-04-01,90,12,9000.0,27085.7,57094.38,202,12,Lima,0,PROFESIONAL,joven
1,0,PROPIA,33,2000-01-01,0,12,1349.34,0.0,3065.43,207,12,Lima,0,PROFESIONAL,joven
1,0,FAMILIAR,28,2002-04-01,33,12,1200.0,7039.98,2709.28,188,12,Lima,1,PROFESIONAL,joven
1,0,FAMILIAR,29,2002-03-01,25,12,5454.69,6374.53,0.0,214,0,Lima,0,SUPERIOR,joven
1,0,FAMILIAR,38,2004-01-01,82,12,4560.0,13458.35,1500.07,210,0,Lima,0,PROFESIONAL,joven
1,0,FAMILIAR,38,2004-01-01,82,12,4560.0,13458.35,1500.07,210,0,Lima,0,PROFESIONAL,joven
1,0,FAMILIAR,49,1999-04-01,15,12,820.0,120.03,13.83,183,12,Callao,0,TECNICO,adulto
1,0,FAMILIAR,23,2004-09-01,16,12,1500.0,3684.55,0.0,177,12,Lima,0,TECNICO,joven
1,1,PROPIA,28,2000-01-01,0,12,1283.17,2620.37,2618.45,196,12,Lima,1,TECNICO,joven
1,2,PROPIA,36,2000-01-01,0,12,1610.96,0.0,4333.72,196,12,Lima,0,TECNICO,joven
1,21,FAMILIAR,27,2001-12-01,66,12,1715.0,4670.89,0.0,187,11,Lima,0,PROFESIONAL,joven
1,0,PROPIA,41,2005-05-01,43,6,2300.0,29250.0,2660.14,204,0,Lima,0,PROFESIONAL,joven
1,0,PROPIA,44,2004-12-01,41,12,2000.0,647.12,3462.59,212,12,Lima,2,PROFESIONAL,adulto
1,0,FAMILIAR,49,1998-11-01,0,12,915.0,1230.72,3033.96,178,12,La Libertad,0,EDUCACION BASICA,adulto
1,0,FAMILIAR,26,2007-11-01,0,11,1600.0,5835.0,7092.3,174,11,Cajamarca,0,TECNICO,joven
1,0,FAMILIAR,34,2003-05-01,0,12,1600.0,0.0,0.0,207,12,Lima,0,TECNICO,joven
1,0,PROPIA,60,1970-05-01,3,12,4715.77,1902.99,1963.16,219,12,Lima,0,TECNICO,adulto
1,1,FAMILIAR,31,1998-02-01,74,12,2000.0,4601.42,10804.11,188,11,Piura,0,PROFESIONAL,joven
1,8,FAMILIAR,33,2004-05-01,85,12,8046.0,3048.65,4686.37,204,0,Lambayeque,3,PROFESIONAL,joven
1,0,OTRAS,24,2007-08-01,0,11,770.0,1100.0,3515.34,165,11,Lima,0,PROFESIONAL,joven
1,22,FAMILIAR,31,1993-10-01,83,12,5000.0,2280.06,4900.69,209,0,Lima,1,PROFESIONAL,joven
1,0,PROPIA,32,2003-01-01,40,12,4840.0,8573.02,3857.12,219,12,Lima,3,PROFESIONAL,joven
1,24,PROPIA,41,2003-01-21,55,12,3993.34,500.0,476.11,216,12,Ancash,1,TECNICO,joven
1,22,ALQUILADA,27,2004-09-01,11,11,13429.0,0.0,7590.28,199,0,Lima,0,PROFESIONAL,joven
1,0,FAMILIAR,63,2004-12-01,0,12,1036.0,4375.18,0.0,195,12,Lima,0,PROFESIONAL,adulto
1,2,FAMILIAR,26,2005-08-01,23,12,5145.0,1118.93,496.12,194,12,Cajamarca,0,PROFESIONAL,joven
1,0,FAMILIAR,29,2004-05-01,76,0,12874.68,8722.62,0.0,173,0,Lima,0,PROFESIONAL,joven
1,2,PROPIA,39,2004-08-01,0,12,2010.0,1594.0,8656.77,192,12,Ica,0,EDUCACION BASICA,joven
1,0,FAMILIAR,42,1992-12-01,89,0,9600.0,75489.48,4419.7,204,0,Lima,0,PROFESIONAL,adulto
1,0,FAMILIAR,43,2004-06-01,0,12,1500.0,0.0,710.83,182,12,Junin,0,TECNICO,adulto
1,0,FAMILIAR,40,2004-09-01,97,12,2800.0,6937.6,12237.36,198,12,Lima,1,PROFESIONAL,joven
1,8,FAMILIAR,24,2002-07-01,20,12,1200.0,1151.65,1929.41,164,12,Ica,1,PROFESIONAL,joven
1,0,PROPIA,28,2004-07-01,0,12,971.77,3262.69,9946.06,194,12,Junin,0,TECNICO,joven
1,21,FAMILIAR,32,1998-04-01,37,12,6864.0,8213.38,966.04,188,12,Lima,2,PROFESIONAL,joven
1,0,FAMILIAR,53,2007-10-01,0,11,1439.0,18027.2,21677.8,200,0,Lima,1,PROFESIONAL,adulto
1,0,FAMILIAR,35,2001-01-01,0,10,2100.0,800.0,57094.38,230,0,Lima,1,SUPERIOR,joven
1,22,FAMILIAR,28,2004-03-01,15,7,1950.0,2186.89,6165.65,200,0,Arequipa,0,SUPERIOR,joven
1,0,FAMILIAR,37,2005-04-01,13,12,1500.0,10860.0,6217.09,187,6,Lima,0,PROFESIONAL,joven
1,0,FAMILIAR,26,2004-11-01,0,12,3350.0,4032.52,0.0,189,11,Lima,0,PROFESIONAL,joven
1,10,FAMILIAR,28,2001-08-01,13,9,3451.0,3156.12,8117.21,206,7,Lima,1,PROFESIONAL,joven
1,0,FAMILIAR,26,2004-03-11,0,12,615.68,4400.0,2596.41,172,12,Lima,1,PROFESIONAL,joven
